State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10,Common Pollutant,Pct Good Days,Pct Moderate Days,Pct Unhealthy for Sensitive Groups Days,Pct Unhealthy Days,Pct Very Unhealthy Days,Pct Hazardous Days
Alabama,Baldwin,2012,284,226,56,2,0,0,0,112,61,38,0,0,210,0,74,0,Ozone,0.795774647887324,0.19718309859154928,0.007042253521126761,0.0,0.0,0.0
Alabama,Clay,2012,121,99,22,0,0,0,0,72,56,35,0,0,0,0,121,0,PM2.5,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0
Alabama,Colbert,2012,283,222,55,6,0,0,0,136,62,40,0,0,209,0,74,0,Ozone,0.784452296819788,0.19434628975265017,0.02120141342756184,0.0,0.0,0.0
Alabama,DeKalb,2012,361,282,74,5,0,0,0,115,64,40,0,0,320,0,41,0,Ozone,0.7811634349030471,0.20498614958448755,0.013850415512465374,0.0,0.0,0.0
Alabama,Elmore,2012,245,212,33,0,0,0,0,100,54,40,0,0,245,0,0,0,Ozone,0.8653061224489796,0.1346938775510204,0.0,0.0,0.0,0.0
Alabama,Etowah,2012,277,229,48,0,0,0,0,87,55,40,0,0,191,0,86,0,Ozone,0.8267148014440433,0.17328519855595667,0.0,0.0,0.0,0.0
Alabama,Houston,2012,284,238,46,0,0,0,0,97,58,38,0,0,211,0,73,0,Ozone,0.8380281690140845,0.1619718309859155,0.0,0.0,0.0,0.0
Alabama,Jefferson,2012,366,148,198,16,4,0,0,172,87,53,0,0,140,7,216,3,PM2.5,0.40437158469945356,0.5409836065573771,0.04371584699453552,0.01092896174863388,0.0,0.0
Alabama,Lawrence,2012,109,104,5,0,0,0,0,58,48,28,0,0,0,0,109,0,PM2.5,0.9541284403669725,0.045871559633027525,0.0,0.0,0.0,0.0
Alabama,Madison,2012,338,242,82,14,0,0,0,147,74,43,0,0,218,0,66,54,Ozone,0.7159763313609467,0.24260355029585798,0.04142011834319527,0.0,0.0,0.0
Alabama,Mobile,2012,284,229,52,3,0,0,0,126,61,38,0,0,219,0,62,3,Ozone,0.8063380281690141,0.18309859154929578,0.01056338028169014,0.0,0.0,0.0
Alabama,Montgomery,2012,280,211,68,1,0,0,0,102,62,43,0,0,195,0,85,0,Ozone,0.7535714285714286,0.24285714285714285,0.0035714285714285713,0.0,0.0,0.0
Alabama,Morgan,2012,283,218,59,6,0,0,0,129,71,42,0,0,209,0,74,0,Ozone,0.7703180212014135,0.20848056537102475,0.02120141342756184,0.0,0.0,0.0
Alabama,Russell,2012,284,207,76,1,0,0,0,101,67,44,0,0,192,0,92,0,Ozone,0.7288732394366197,0.2676056338028169,0.0035211267605633804,0.0,0.0,0.0
Alabama,Shelby,2012,283,213,64,6,0,0,0,150,71,43,0,0,217,0,66,0,Ozone,0.7526501766784452,0.22614840989399293,0.02120141342756184,0.0,0.0,0.0
Alabama,Talladega,2012,116,82,34,0,0,0,0,77,59,42,0,0,0,0,116,0,PM2.5,0.7068965517241379,0.29310344827586204,0.0,0.0,0.0,0.0
Alabama,Tuscaloosa,2012,283,255,28,0,0,0,0,93,50,36,0,0,191,0,92,0,Ozone,0.901060070671378,0.0989399293286219,0.0,0.0,0.0,0.0
Alaska,Aleutians East ,2012,116,116,0,0,0,0,0,36,20,10,0,0,0,0,116,0,PM2.5,1.0,0.0,0.0,0.0,0.0,0.0
Alaska,Anchorage ,2012,366,288,78,0,0,0,0,100,69,31,10,0,156,0,136,64,Ozone,0.7868852459016393,0.21311475409836064,0.0,0.0,0.0,0.0
Alaska,Denali ,2012,365,363,2,0,0,0,0,58,43,32,0,0,364,0,1,0,Ozone,0.9945205479452055,0.005479452054794521,0.0,0.0,0.0,0.0
Alaska,Fairbanks North Star ,2012,366,239,85,15,25,2,0,222,115,39,1,0,136,7,205,17,PM2.5,0.6530054644808743,0.23224043715846995,0.040983606557377046,0.06830601092896176,0.00546448087431694,0.0
Alaska,Juneau ,2012,362,322,39,1,0,0,0,117,52,21,0,0,0,0,355,7,PM2.5,0.8895027624309392,0.10773480662983426,0.0027624309392265192,0.0,0.0,0.0
Alaska,Kenai Peninsula ,2012,356,353,3,0,0,0,0,89,28,9,0,0,0,0,90,266,PM10,0.9915730337078652,0.008426966292134831,0.0,0.0,0.0,0.0
Alaska,Matanuska-Susitna ,2012,366,275,86,5,0,0,0,127,71,31,0,0,106,0,206,54,PM2.5,0.7513661202185792,0.23497267759562843,0.01366120218579235,0.0,0.0,0.0
Alaska,Yukon-Koyukuk ,2012,113,113,0,0,0,0,0,21,9,4,0,0,0,0,113,0,PM2.5,1.0,0.0,0.0,0.0,0.0,0.0
Arizona,Apache,2012,354,351,3,0,0,0,0,56,27,17,0,0,0,0,47,307,PM10,0.9915254237288136,0.00847457627118644,0.0,0.0,0.0,0.0
Arizona,Cochise,2012,360,208,143,9,0,0,0,120,84,48,0,0,320,0,25,15,Ozone,0.5777777777777777,0.3972222222222222,0.025,0.0,0.0,0.0
Arizona,Coconino,2012,366,238,113,15,0,0,0,133,80,46,0,0,354,0,12,0,Ozone,0.6502732240437158,0.3087431693989071,0.040983606557377046,0.0,0.0,0.0
Arizona,Gila,2012,366,53,154,134,25,0,0,200,132,92,0,0,81,251,1,33,SO2,0.1448087431693989,0.4207650273224044,0.366120218579235,0.06830601092896176,0.0,0.0
Arizona,La Paz,2012,239,140,88,11,0,0,0,115,90,49,0,0,239,0,0,0,Ozone,0.5857740585774058,0.3682008368200837,0.04602510460251046,0.0,0.0,0.0
Arizona,Maricopa,2012,366,46,252,61,6,1,0,268,115,70,0,25,205,0,59,77,Ozone,0.12568306010928962,0.6885245901639344,0.16666666666666666,0.01639344262295082,0.00273224043715847,0.0
Arizona,Mohave,2012,240,235,4,1,0,0,0,116,35,19,0,0,0,0,48,192,PM10,0.9791666666666666,0.016666666666666666,0.004166666666666667,0.0,0.0,0.0
Arizona,Navajo,2012,366,245,114,7,0,0,0,126,80,45,0,0,351,0,0,15,Ozone,0.6693989071038251,0.3114754098360656,0.01912568306010929,0.0,0.0,0.0
Arizona,Pima,2012,366,183,174,9,0,0,0,143,84,51,0,14,241,0,14,97,Ozone,0.5,0.47540983606557374,0.02459016393442623,0.0,0.0,0.0
